title_id,title,genre,weekdays,length,subscribers,rating,views,likes,status,daily_pass,author,synopsis
7491,Teach Me How to Desire,FANTASY,WEDNESDAY,19,170507,8.73,2894249,217215,ONGOING,FALSE,"rotcar,NALPACA,danryhan","In a war against demons for the fate of the world, even three chances at life may not suffice. Such is the fate of Lady Sacred Beryl, a divine maiden tasked with rooting out demonic corruption, only to be murdered and travel back in time twice. Upon her third attempt, Beryl realizes the truth: Her only hope to purify the realm is to face the fearsome House Vine, a lair of demons in mortal guise. Can Beryl survive in the domain of Duke Beleth von Vine, or will she find nothing but death and damnation once more?"
7490,"Don't Worry, Dear NPC!",SLICE_OF_LIFE,SATURDAY,15,34294,9.63,361169,39391,ONGOING,FALSE,MirageStar,"The RPG Lost Story not only allows players to interact with NPC but also introduces a new system to rank your closeness with them. With this update, the hero discovers that his relationship with Emma, one of the guild receptionists, is maxed out even though that shouldn be possible! Despite being level 99, Emma always worries whenever he leaves, no matter how much he tries to reassure her that hell be fine. Meanwhile, he encounters two starcrossed lovers the inventor Slaki and Iragneff, the avatar of a god. Can he help them be together while also coming to terms with his own feelings for Emma?"
7489,In the Shadow of the Spring,ROMANCE,SATURDAY,15,74662,8.74,701526,52159,ONGOING,FALSE,"koo seul,dohae,CHACHA KIM","Chahee finds herself being forced to return to her hometown of Cheongna, where she practically ran away from after graduating high school. The reality of her family's poverty and misfortunes begin to overwhelm her, all while her first love and exboyfriend Wookyeong insists on coming back into her life. She was the one who broke his heart, but he seems to still have feelings for her, flirting with her incessantly and making her waver. This is a story about Chahee's heartwrenching first love that she has no choice but to turn her back on."
7488,Just Read Me Already!,FANTASY,SUNDAY,12,75086,9.42,635516,69139,ONGOING,FALSE,"GEUMHON,Yanggalbi","300 years. That was how long it had been since he had last been opened. For 3 whole centuries, the mysterious book of magic, also known as Grimoire, has been stuck on the shelf of the Le Temis Royal Academy Library. Just then, an apprentice mage opens the Grimoire, only to die in a freak accident. As the dismayed Grimoire awaits his teleportation to a new location, the library door creeps open and a mysterious girl, Riley, approaches and opens the Grimoire, becoming his new contractor."
7487,Our Secret Marriage,ROMANCE,FRIDAY,12,254380,9.43,3947238,228073,ONGOING,FALSE,"Chairunnisa,VBi,Cherrygo","Yoonseol Choi, a business student and orphan, lives with her beloved grandfather. But when he falls gravely ill, her whole world is shaken. Before his time runs out, his final wish is to see her marry a good man. Determined to fulfill his request at any cost, Yoonseol embarks on a desperate search for a suitable husband. Love was never her priority, but could an unexpected romance change her heart?"
7486,Demon Lord,ACTION,SATURDAY,21,26217,8.73,285105,24713,ONGOING,FALSE,"Kim Namjae,SYS,Park Juyeon","Following the brutal VirtuousDemonic War, the Demon Cult emerges victorious, seizing control of the world. But their triumph is shaken when the Cult viceleader is assassinated in a sinister conspiracy. From the shadows emerges Ryeonhwi Hyeok, Crown Prince of the Demon Cult. Determined to uncover the truth and avenge his brother, he infiltrates the elite Academy of Mirages. There, he crosses paths with Seol Bi, a hidden master from the Virtuous Sect, and as the two aid each other, their relationship begins to blossom Follow Ryeonhwi on his journey to conquer the murim and become the next Demon King!"
7485,Clevatess,ACTION,MONDAY,10,28434,8.88,201955,22627,ONGOING,FALSE,IWAHARA YUJI,"Wrapped in a mane as bright as light and covered in fur as dark as the night, Clevatess oversees his territory as one of the Four Lords of Dark Beasts. His life, however, takes a sharp turn when he adopts a humanoid baby and revives a hero he slew following fiery destructions and deaths. What fate awaits the trio in their journey?"
7484,Not the Time for Love,FANTASY,THURSDAY,12,103690,8.57,1101059,88880,ONGOING,FALSE,"Amino Hada,Ika,eze,Kubo","Betrayed by love and cast aside by society, Liz finds herself at the edge of despair, with nothing left but her tragic fate. As darkness slowly closes in around her, a flicker of hope appears a chance to reclaim her life and rewrite her story. Should the naive girl who once believed in love promises face her cruel destiny, or transform into a force of vengeance against those who deceived her? The decisions Liz makes will shape her destiny, and the world around her, forever."
7480,I'll Take That Marriage This Time,ROMANCE,MONDAY,14,177715,9.11,2353670,200477,ONGOING,FALSE,"pparappa,moer,Damrim","Adored by her noble family, Saina Devof had a perfect life until one night ruined her societal debut, her family honor, and her future in one fell swoop. Determined to fix her mistake, she chooses to marry the man from that night, only to find herself trapped in a nightmare that ended with her lonely death.Then, she woke up. 18 years old again with a second chance at life, Saina swears off marriage for good.But her plans change when he appears: I want to be your choice.Enter Duke Constantine the man determined to rewrite her destiny."
7479,The Witch Doctor of Walpurgis,ROMANCE,SATURDAY,17,62062,8.76,670602,68569,ONGOING,FALSE,"Tamhada,EUN DO,Hangdoo","Upbeat witch doctor Kina Witchwood receives an ominous prophecy: she will face her execution in six months, but not before encountering three menone she cannot refuse, one she cannot persuade, and one to whom she will vow her life. Though she tries to defy fate, she soon finds herself appointed as the emperor's personal physician and thrust into the heart of the imperial palace's trecherous political intrigues."
7465,The Knight Becomes a Black Flower,ROMANCE,SATURDAY,17,119021,8.97,2140654,159085,ONGOING,FALSE,"CHEON SE SONG,KM,Hwang bareum","Diana Lesley, a renowned knight of the Agripana Kingdom, is killed by her rival Cornelius Heimann in the war against the Heverunia Empire. However, when she wakes up, she finds herself at 10 years old and decides to pursue the life of a proper lady instead of a knight much to her family's disapproval. After becoming Princess Juliana's ladyinwaiting, she must contend with conniving noblewomen, the threat of oncoming war, and the affections of Cornelius who, in this life, dreams about her past life and falls for her. Can she keep her loved ones safe and live in peace?"
7463,The Prize of Youth,ROMANCE,THURSDAY,14,51478,9.61,463802,48755,ONGOING,FALSE,YUwol,"Yeong, nicknamed Contest God for her middle school wins, faces a chaotic start to high school when a contest with a huge prize is announced. The catch? It requires a sixperson team. After a class project forces Yeong, her best friend Hana, and four unlikely teammates together, Yeong learns about the challenges of teamwork. But when the prize money doubles, the mismatched group decides to enter, sparking drama and unexpected bonds. Will they find success and maybe something more?"
7459,Bride of the Afterworld,ROMANCE,FRIDAY,13,94291,8.55,919335,65084,ONGOING,FALSE,Catharina Octorina Sio,"Legend says the God of the Afterlife gave his heart to one human girl to keep her as his eternal bride. Their love is loyal, their love is forever, and their love is a prison for the eighth reincarnation of Mei Shi. Raised in a secluded shrine to become the perfect bride, Mei Shi refuses to be humanity peace offering to the Afterworld any longer, especially after discovering the God of the Afterlife's true cruel nature. To escape being forcefully married off to the terrifying and possessive god once again, Mei Shi will forge her own path under her own name: Mytha. She willing to defy the gods, humanity, and fate itself to end this cruel love story. Mytha, more than just a bride, will kill the God of the Afterlife herself."
7458,The Sichuan Tang Clan Entomologist,HISTORICAL,THURSDAY,16,71474,9.58,965236,104321,ONGOING,FALSE,"Kraken,SAMmagicboy,Elhood","Fabre, a famous millionviewer streamer known for his daring encounters with venomous creatures, is bitten by a black mamba while filming in Africa and wakes up in the mystical world of Murim. To his surprise, the jungles of Murim offer him a peaceful farming life in which he enjoys cultivating various poisonous species. But his tranquility is shortlived when he crosses paths with members of the Tang Clan, the masters of poison and devious tactics. ""I see potential in you. Become a part of our family."""""
7457,Ultimate Shut-in,ACTION,WEDNESDAY,14,186815,9.68,2359464,218411,ONGOING,FALSE,"fantera,RE:one,behen,Araman","Kill monsters, save your neighbors, and expand your domain, all from the comfort of your couch. When his city becomes infested with monsters, Jaehyeon discovers an ability that makes him the absolute master of his apartment building. But his ability comes with a catch he cannot leave his apartment. Now, he must arm his neighbors and lead them beyond their building to survive the postapocalyptic world they find themselves in."
7456,What Death Taught Me,ROMANCE,TUESDAY,14,248917,8.65,3366647,275659,ONGOING,FALSE,"LICO,Eun Ragyeom","As if being framed by her love for plotting a murder weren enough, Rinette learns that her stepsister, Kanna, is the true mastermind behind it all. As she burned at the stake, Rinette makes a desperate wish for another chanceand wakes up as her younger self. Determined to change her fate, she vows to stop Kanna schemes and protect her family this time around. But rewriting the past is far from simple. Each choice she makes brings unforeseen consequences some more devastating than she could imagine. Can Rinette escape the shadows of her past, or will they consume her once more?"
